UserId,Date,Revenue
3144295,11-06-2017,168.92
3144295,16-06-2017,253.38
3144295,17-06-2017,253.38
3144295,18-06-2017,84.46
3144295,20-06-2017,87.33
3144295,24-06-2017,87.33
3144295,25-06-2017,174.66
3144295,26-06-2017,349.31
3144295,29-06-2017,1047.94
3144295,30-06-2017,523.97
3144295,01-07-2017,87.33
3144295,02-07-2017,698.63
3144295,03-07-2017,174.66
3144295,04-07-2017,751.03
3144295,05-07-2017,436.64
3144295,06-07-2017,436.64
3144295,07-07-2017,436.64
3144295,08-07-2017,87.33
3144295,10-07-2017,873.29
3144295,14-07-2017,87.33
3144295,17-07-2017,392.98
3144295,18-07-2017,61.13
3144295,20-07-2017,87.78
3144295,21-07-2017,79
3144295,31-07-2017,87.78
3144295,01-08-2017,87.78
3144295,02-08-2017,877.81
3144295,03-08-2017,816.36
3144295,04-08-2017,877.81
3144295,05-08-2017,87.78
3144295,06-08-2017,87.78
3144295,07-08-2017,87.78
3144295,08-08-2017,87.78
3144295,09-08-2017,87.78
3144295,10-08-2017,87.78
3144295,11-08-2017,87.78
3144295,14-08-2017,219.45
3144295,15-08-2017,219.45
3144323,04-11-2016,139
3144348,03-02-2017,53.45
3144348,05-02-2017,17.82
3144348,06-02-2017,17.82
3144434,08-02-2017,40
3144434,11-02-2017,20
3144434,14-02-2017,20
3144434,16-02-2017,40
3144444,26-10-2016,21.32
3144449,21-11-2016,34.11
3144449,17-01-2017,17.16
3144449,12-03-2017,17.01
3144449,15-04-2017,16.89
3144449,23-06-2017,17.91
3144459,20-10-2016,100
3144459,28-11-2016,100
3144502,21-11-2016,20
3144544,01-02-2017,25.58
3144544,20-09-2017,17.91
3144544,21-09-2017,22.39
3144550,01-02-2017,85.27
3144612,06-04-2017,11.68
3144612,14-05-2017,45.14
3144612,11-06-2017,15.5
3144652,01-01-2017,17.05
3144652,16-01-2017,17.05
3144652,17-01-2017,17.05
3144652,04-02-2017,17.16
3144701,21-01-2017,30
3144701,13-07-2017,20
3144744,21-03-2017,17.82
3144773,31-12-2016,100
3144773,01-01-2017,300
3144788,17-01-2017,328.27
3144788,18-04-2017,277.65
3144788,07-07-2017,138.13
3144788,08-07-2017,644.61
3144788,26-07-2017,689.78
3144788,27-07-2017,873.72
3144795,07-10-2016,356.33
3144805,30-11-2016,20
3144989,28-10-2016,23.35
3145052,29-01-2017,119.37
3145052,14-07-2017,358.05
3145052,28-08-2017,80.62
3145052,11-09-2017,241.85
3145052,23-09-2017,17.91
3145052,24-09-2017,80.62
3145075,26-10-2016,72.48
3145075,27-10-2016,38.37
3145075,28-05-2017,17.91
3145101,25-12-2016,20
3145101,02-01-2017,20
3145177,23-03-2017,426.33
3145189,22-02-2017,100
3145196,03-03-2017,17.05
3145196,06-03-2017,17.05
3145196,08-03-2017,17.05
3145196,20-03-2017,17.05
3145196,07-04-2017,17.16
3145196,10-05-2017,17.09
3145261,04-11-2016,25.58
3145261,05-12-2016,34.33
3145261,06-12-2016,42.91
3145337,28-11-2016,29.19
3145337,01-12-2016,40.87
3145352,28-09-2016,20
3145352,29-09-2016,25
3145352,30-09-2016,74
3145352,01-10-2016,24
3145352,02-10-2016,25
3145352,08-10-2016,50
3145352,23-10-2016,50
3145352,24-10-2016,30
3145352,28-10-2016,20
3145374,29-01-2017,255.8
3145374,30-01-2017,270.29
3145430,11-10-2016,225
3145430,12-10-2016,605
3145441,01-11-2016,140
3145441,02-11-2016,250
3145441,03-11-2016,870
3145441,04-11-2016,470
3145441,05-11-2016,20
3145441,06-11-2016,130
3145441,07-11-2016,220
3145441,08-11-2016,50
3145441,09-11-2016,380
3145441,10-11-2016,260
3145441,11-11-2016,100
3145441,07-02-2017,20
3145443,13-01-2017,17.82
3145464,28-01-2017,20
3145592,28-03-2017,23.45
3145593,26-03-2017,200
3145663,13-02-2017,20
3145663,28-02-2017,25
3145663,01-03-2017,25
3145663,11-03-2017,50
3145664,10-12-2016,20
3145769,01-04-2017,26.72
3145908,12-03-2017,23.87
3145908,15-03-2017,17.05
3145959,02-02-2017,20
3145959,03-02-2017,20
3145959,05-02-2017,40
3145959,07-02-2017,20
3145959,10-02-2017,60
3145959,11-02-2017,20
3145959,12-02-2017,30
3145959,18-02-2017,20
3145959,25-02-2017,20
3146152,18-12-2016,60
3146152,19-12-2016,105
3146152,22-12-2016,20
3146153,01-04-2017,40
3146153,18-05-2017,20
3146153,21-06-2017,40
3146153,26-06-2017,50
3146153,22-08-2017,20
3146153,21-09-2017,20
3146186,08-02-2017,50
3146186,01-04-2017,40
3146213,29-12-2016,100
3146251,11-03-2017,70
3146251,23-05-2017,40
3146297,12-11-2016,17.82
3146360,28-11-2016,67
3146360,29-11-2016,40
3146360,10-12-2016,30
3146360,20-12-2016,70
3146360,03-01-2017,30
3146360,24-01-2017,30
3146360,31-03-2017,100
3146360,04-04-2017,92
3146365,17-02-2017,20
3146373,15-03-2017,11.68
3146373,21-03-2017,99.26
3146373,30-03-2017,70.06
3146373,09-04-2017,11.68
3146373,14-04-2017,24.07
3146373,31-07-2017,11.64
3146476,04-12-2016,29.84
3146476,17-12-2016,250.68
3146476,19-12-2016,139.84
3146476,23-12-2016,144.95
3146476,25-12-2016,127.9
3146476,08-01-2017,237.71
3146476,11-01-2017,497.73
3146476,17-01-2017,514.89
3146476,24-02-2017,42.72
3146496,20-11-2016,42.63
3146544,11-02-2017,17.82
3146544,09-05-2017,22.35
3146769,16-02-2017,20
3146809,20-01-2017,80.17
3146904,31-12-2016,17.05
3146904,13-01-2017,17.05
3146904,17-01-2017,21.32
3146904,18-01-2017,17.05
3146904,22-01-2017,17.05
3146904,24-01-2017,17.05
3146904,29-01-2017,21.45
3146904,31-01-2017,21.45
3146904,05-02-2017,42.91
3146904,20-02-2017,34.33
3146904,28-02-2017,111.06
3146904,04-03-2017,42.72
3146904,15-03-2017,25.63
3146904,19-03-2017,17.09
3146904,24-03-2017,17.09
3146904,26-03-2017,17.09
3146904,30-03-2017,17.01
3146904,01-04-2017,42.53
3146904,02-04-2017,17.01
3146904,04-04-2017,25.52
3146904,08-04-2017,72.3
3146904,09-04-2017,34.02
3146904,10-04-2017,17.01
3146904,11-04-2017,21.26
3146904,12-04-2017,25.52
3146904,13-04-2017,17.01
3146904,14-04-2017,89.31
3146904,15-04-2017,34.02
3146904,16-04-2017,21.26
3146904,23-04-2017,42.53
3146904,24-04-2017,76.55
3146904,01-05-2017,16.89
3146904,05-05-2017,16.89
3146904,13-05-2017,21.11
3146904,23-05-2017,16.89
3146904,26-05-2017,16.89
3146904,27-05-2017,25.34
3146904,28-05-2017,21.11
3146904,01-06-2017,17.47
3146904,15-06-2017,17.47
3146904,18-06-2017,26.2
3146904,21-06-2017,17.47
3146904,23-06-2017,43.66
3146904,28-06-2017,65.84
3146904,29-06-2017,21.95
3146904,03-07-2017,70.22
3146904,04-07-2017,52.67
3146904,05-07-2017,35.11
3146904,10-07-2017,17.56
3146904,21-07-2017,17.56
3146904,25-07-2017,26.33
3146904,09-09-2017,18.42
3146904,20-09-2017,23.02
3146904,22-09-2017,55.25
3146961,27-12-2016,1000
3147067,23-02-2017,34.11
3147210,03-01-2017,17.05
3147210,04-01-2017,17.05
3147367,21-02-2017,11.68
3147463,25-02-2017,11.68
3147517,01-11-2016,93.79
3147517,06-11-2016,187.58
3147517,17-11-2016,187.58
3147565,21-01-2017,93.79
3147565,22-01-2017,93.79
3147565,22-03-2017,68.35
3147613,26-09-2016,820
3147613,05-03-2017,70
3147613,06-03-2017,20
3147699,23-11-2016,17.05
3147699,24-01-2017,34.17
3147699,25-01-2017,17.09
3147699,26-01-2017,38.45
3147699,27-01-2017,55.53
3147699,28-01-2017,17.09
3147699,16-02-2017,46.99
3147717,01-02-2017,17.05
3147840,23-02-2017,42.63
3147868,13-10-2016,63.95
3147868,14-10-2016,28.14
3147868,19-10-2016,64.8
3147872,03-04-2017,17.82
3147913,27-12-2016,11.68
3147913,28-12-2016,29.19
3147913,31-12-2016,11.68
3147996,01-11-2016,29.78
3147996,07-11-2016,58.39
3147996,08-11-2016,58.39
3147996,09-11-2016,29.19
3147996,10-11-2016,116.77
3147996,15-11-2016,82.91
3147996,16-11-2016,29.19
3147996,27-11-2016,12.26
3147996,29-11-2016,30.09
3147996,01-12-2016,58.98
3147996,13-12-2016,24.07
3147996,27-12-2016,24.8
3147996,10-01-2017,31
3147996,12-01-2017,31
3147996,24-01-2017,79.98
3147996,07-02-2017,42.62
3147996,21-02-2017,61.49
3147996,10-03-2017,29.1
3147996,19-03-2017,34.92
3147996,13-04-2017,158.61
3147996,14-04-2017,57.68
3147996,18-04-2017,57.68
3147996,19-04-2017,86.52
3147996,25-04-2017,115.35
3147996,02-05-2017,118.08
3147996,03-05-2017,59.04
3147996,16-05-2017,118.08
3147996,30-05-2017,239.57
3147996,31-05-2017,101.89
3147996,06-06-2017,60.65
3147996,14-06-2017,60.65
3147996,15-06-2017,60.65
3147996,18-06-2017,12.13
3147996,27-06-2017,248.67
3147998,31-01-2017,40
3147998,01-02-2017,160
3147998,02-02-2017,200
3147998,06-02-2017,50
3147998,08-02-2017,50
3147998,14-02-2017,50
3147998,19-02-2017,25
3147998,26-02-2017,50
3147998,04-03-2017,75
3147998,06-03-2017,50
3147998,08-03-2017,125
3148045,27-03-2017,34.11
3148045,17-05-2017,17.16
3148045,25-05-2017,17.09
3148054,29-12-2016,30
3148054,30-12-2016,110
3148054,25-03-2017,20
3148054,22-04-2017,20
3148056,26-01-2017,11.68
3148056,31-01-2017,11.68
3148056,01-02-2017,11.68
3148068,03-10-2016,25.58
3148093,19-04-2017,17.05
3148114,31-12-2016,200
3148114,07-01-2017,120
3148114,08-01-2017,20
3148114,08-02-2017,20
3148114,01-04-2017,20
3148114,07-04-2017,20
3148114,13-07-2017,20
3148154,14-12-2016,17.05
3148238,17-12-2016,17.05
3148310,28-03-2017,17.05
3148310,30-03-2017,68.21
3148310,01-04-2017,51.16
3148310,04-04-2017,51.16
3148310,05-04-2017,51.16
3148310,06-04-2017,51.16
3148310,07-04-2017,17.05
3148310,09-04-2017,17.05
3148310,11-04-2017,68.21
3148310,17-06-2017,17.09
3148310,19-06-2017,17.09
3148310,20-06-2017,17.09
3148310,21-06-2017,17.09
3148310,06-07-2017,17.01
3148310,17-07-2017,17.01
3148310,19-07-2017,51.03
3148310,05-08-2017,16.89
3148310,13-08-2017,50.68
3148310,14-08-2017,16.89
3148333,29-09-2016,20
3148373,11-10-2016,17.05
3148413,08-01-2017,34.11
3148413,09-01-2017,25.58
3148413,22-01-2017,38.37
3148413,24-01-2017,21.32
3148413,25-01-2017,21.32
3148413,12-03-2017,17.09
3148445,13-12-2016,34.11
3148448,22-11-2016,25.58
3148448,02-04-2017,16.89
3148448,07-04-2017,16.89
3148448,17-04-2017,25.34
3148448,22-04-2017,29.74
3148448,14-05-2017,27.05
3148484,10-02-2017,51.16
3148503,18-11-2016,17.82
3148503,27-11-2016,35.63
3148534,11-11-2016,93.79
3148535,01-10-2016,20
3148535,04-10-2016,20
3148535,12-10-2016,20
3148535,16-11-2016,20
3148535,21-12-2016,20
3148557,09-10-2016,76.74
3148557,28-11-2016,102.98
3148557,02-12-2016,42.91
3148557,03-12-2016,77.23
3148603,13-03-2017,11.68
3148616,29-11-2016,25.58
3148616,26-05-2017,17.47
3148638,13-11-2016,200
3148653,07-04-2017,200.16
3148653,08-04-2017,868.01
3148653,09-04-2017,63.95
3148653,10-04-2017,319.75
3148653,11-04-2017,85.27
3148653,12-04-2017,22.17
3148653,24-04-2017,486.02
3148653,25-04-2017,247.27
3148653,26-04-2017,405.01
3148653,27-04-2017,383.7
3148657,22-03-2017,55
3148657,24-03-2017,25
3148659,02-01-2017,20
3148671,26-01-2017,25
3148687,05-10-2016,46.9
3148687,09-10-2016,140.69
3148687,19-04-2017,55.18
3148687,28-04-2017,115.43
3148687,04-05-2017,125.05
3148687,05-05-2017,331.87
3148687,13-05-2017,28.86
3148687,19-05-2017,246.26
3148687,28-05-2017,144.29
3148687,11-06-2017,219.29
3148730,22-01-2017,85.27
3148747,21-11-2016,18.76
3148790,24-10-2016,38.37
3148790,25-10-2016,121.08
3148808,19-12-2016,25
3148818,22-03-2017,17.05
3148865,22-11-2016,17.05
3148865,24-11-2016,17.05
3148875,29-12-2016,20
3148875,04-01-2017,60
3148875,05-01-2017,40
3148875,06-01-2017,20
3148875,11-01-2017,20
3148875,12-01-2017,20
3148875,13-01-2017,40
3148875,18-01-2017,40
3148875,19-01-2017,20
3148875,25-01-2017,20
3148875,26-01-2017,20
3148875,01-02-2017,20
3148875,02-02-2017,20
3148875,08-02-2017,20
3148875,10-02-2017,40
3148875,15-02-2017,20
3148875,22-02-2017,40
3148875,01-03-2017,20
3148881,10-01-2017,42.63
3148894,26-09-2016,40
3148896,30-09-2016,100
3148918,29-11-2016,34.11
3148918,28-02-2017,34.02
3149008,18-10-2016,17.05
3149008,12-02-2017,21.26
3149008,25-02-2017,16.89
3149008,18-03-2017,17.47
3149019,27-10-2016,20
3149031,04-12-2016,20
3149031,07-12-2016,20
3149031,11-12-2016,20
3149031,01-01-2017,25
3149031,11-01-2017,60
3149031,01-02-2017,45
3149031,05-02-2017,100
3149031,12-03-2017,40
3149031,10-06-2017,40
3149031,09-08-2017,20
3149031,20-08-2017,20
3149031,11-09-2017,20
3149031,17-09-2017,20
3149062,01-10-2016,170.53
3149062,03-10-2016,170.53
3149062,06-10-2016,170.53
3149062,29-11-2016,256.3
3149062,02-12-2016,3331.91
3149062,05-12-2016,213.58
3149062,06-12-2016,1708.67
3149062,19-07-2017,52.94
3149062,20-07-2017,17.65
3149062,21-07-2017,220.58
3149062,30-07-2017,2613.12
3149062,31-07-2017,1753.77
3149062,01-08-2017,876.89
3149066,12-11-2016,133.44
3149066,15-12-2016,18.18
3149123,15-10-2016,1031.7
3149150,02-01-2017,20
3149150,21-04-2017,394
3149150,23-04-2017,492
3149150,24-04-2017,100
3149150,05-06-2017,90
3149150,06-06-2017,20
3149150,09-06-2017,20
3149163,15-02-2017,89.08
3149199,20-03-2017,17.05
3149206,05-03-2017,89.08
3149206,09-08-2017,44.68
3149240,28-11-2016,21.32
3149240,29-11-2016,17.05
3149257,29-03-2017,17.05
3149257,04-04-2017,17.05
3149284,13-03-2017,190
3149295,24-11-2016,20
3149295,30-11-2016,42
3149295,03-12-2016,44
3149295,15-12-2016,42
3149295,23-12-2016,30
3149295,25-12-2016,20
3149295,31-12-2016,30
3149307,03-04-2017,85.27
3149324,07-04-2017,37.52
3149324,10-04-2017,21.32
3149346,11-12-2016,170.53
3149346,19-09-2017,88.23
3149415,19-11-2016,50
3149436,19-03-2017,51.16
3149436,20-03-2017,17.05
3149436,05-04-2017,17.05
3149473,07-12-2016,85.27
3149486,22-02-2017,89.08
3149491,05-10-2016,17.05
3149491,07-12-2016,25.63
3149496,09-12-2016,255.8
3149516,27-01-2017,42.63
3149519,22-11-2016,290
3149519,28-11-2016,30
3149519,29-11-2016,180
3149541,05-03-2017,17.05
3149549,12-12-2016,29.19
3149549,13-12-2016,29.19
3149549,02-02-2017,30.09
3149549,04-02-2017,27.08
3149550,19-12-2016,30
3149550,20-12-2016,80
3149550,21-12-2016,30
3149550,22-12-2016,30
3149550,24-12-2016,30
3149550,25-12-2016,30
3149550,26-12-2016,30
3149550,30-12-2016,30
3149550,31-12-2016,30
3149550,01-01-2017,30
3149550,02-01-2017,30
3149581,01-02-2017,50
3149670,27-09-2016,221.69
3149670,28-09-2016,25.58
3149670,30-09-2016,72.48
3149670,01-10-2016,191.85
3149670,30-10-2016,17.16
3149705,19-12-2016,30
3149705,21-12-2016,20
3149705,27-05-2017,40
3149705,15-09-2017,20
3149770,01-11-2016,30
3149770,30-11-2016,25
3149770,07-02-2017,20
3149770,28-03-2017,25
3149770,10-06-2017,20
3149936,01-12-2016,20
3149936,02-12-2016,40
3149936,04-12-2016,45
3149936,30-12-2016,30
3149950,10-03-2017,20
3149994,06-03-2017,90
3149994,07-03-2017,30
3149994,10-03-2017,30
3149994,11-03-2017,30
3149994,20-03-2017,62
3149994,21-03-2017,54
3149994,22-03-2017,90
3149994,28-04-2017,20
3149994,14-06-2017,20
3149994,05-07-2017,171
3150005,21-12-2016,21.32
3150029,10-10-2016,20
3150029,12-10-2016,20
3150029,18-10-2016,20
3150029,19-10-2016,40
3150029,17-02-2017,20
3150029,02-03-2017,40
3150029,18-04-2017,40
3150029,20-04-2017,20
3150029,26-04-2017,20
3150029,27-04-2017,20
3150029,20-06-2017,20
3150029,27-06-2017,100
3150029,29-06-2017,20
3150029,30-06-2017,100
3150029,02-07-2017,40
3150029,03-07-2017,20
3150029,06-07-2017,20
3150029,07-07-2017,20
3150029,08-07-2017,20
3150029,09-07-2017,100
3150029,25-08-2017,40
3150029,26-08-2017,20
3150029,27-08-2017,20
3150029,28-08-2017,40
3150033,23-11-2016,150
3150033,17-12-2016,50
3150033,18-12-2016,50
3150033,04-06-2017,100
3150033,12-08-2017,50
3150065,26-01-2017,40
3150065,29-01-2017,20
3150065,02-02-2017,60
3150065,03-02-2017,80
3150065,05-02-2017,20
3150065,08-02-2017,20
3150065,09-02-2017,140
3150065,10-02-2017,60
3150065,11-02-2017,60
3150065,12-02-2017,40
3150065,03-04-2017,80
3150065,06-04-2017,160
3150065,08-04-2017,20
3150065,25-08-2017,100
3150078,11-11-2016,44.54
3150097,31-12-2016,17.05
3150106,17-01-2017,21.32
3150132,13-03-2017,20
3150162,21-03-2017,600
3150162,22-03-2017,1500
3150162,02-06-2017,20
3150162,28-07-2017,20
3150241,30-11-2016,17.05
3150264,13-11-2016,42.63
3150264,14-11-2016,55.42
3150264,15-11-2016,25.58
3150264,08-02-2017,34.17
3150264,11-02-2017,25.52
3150264,13-02-2017,68.04
3150264,14-02-2017,21.26
3150264,15-02-2017,34.02
3150264,16-02-2017,46.78
3150264,17-02-2017,22.97
3150264,18-02-2017,25.52
3150264,19-02-2017,57.84
3150264,22-02-2017,21.26
3150264,23-02-2017,21.26
3150264,24-02-2017,21.26
3150264,25-02-2017,25.52
3150264,26-02-2017,25.52
3150264,27-02-2017,59.54
3150264,28-02-2017,46.78
3150311,14-03-2017,260
3150311,24-03-2017,100
3150311,28-03-2017,180
3150344,30-01-2017,187.58
3150352,01-04-2017,405
3150352,30-04-2017,20
3150352,15-06-2017,20
3150352,01-08-2017,20
3150352,13-09-2017,20
3150482,19-02-2017,33.25
3150507,10-04-2017,25
3150513,26-09-2016,40
3150513,20-11-2016,200
3150513,13-01-2017,300
3150513,29-04-2017,200
3150565,29-11-2016,20
3150565,05-12-2016,20
3150565,10-12-2016,20
3150565,27-01-2017,25
3150565,10-02-2017,20
3150565,26-03-2017,20
3150565,05-05-2017,20
3150565,06-05-2017,20
3150565,31-05-2017,20
3150565,03-06-2017,40
3150565,28-06-2017,20
3150565,02-08-2017,40
3150650,23-12-2016,51.16
3150650,24-12-2016,21.32
3150705,29-10-2016,34.11
3150705,06-11-2016,17.05
3150768,04-12-2016,100
3150768,05-12-2016,110
3150768,07-12-2016,210
3150768,08-12-2016,170
3150768,09-12-2016,295
3150768,15-12-2016,50
3150768,18-12-2016,50
3150768,01-02-2017,50
3150768,02-02-2017,20
3150768,05-02-2017,30
3150768,16-02-2017,50
3150768,17-02-2017,50
3150768,19-02-2017,50
3150768,20-02-2017,50
3150768,22-02-2017,50
3150768,25-02-2017,50
3150768,26-02-2017,50
3150768,22-03-2017,50
3150768,23-03-2017,50
3150768,24-03-2017,50
3150768,29-03-2017,50
3150768,03-04-2017,50
3150768,04-04-2017,50
3150768,06-04-2017,32
3150768,19-04-2017,50
3150768,23-04-2017,50
3150768,25-04-2017,50
3150768,27-04-2017,50
3150768,29-04-2017,40
3150768,05-05-2017,50
3150768,07-05-2017,50
3150768,09-05-2017,50
3150768,11-05-2017,50
3150768,14-05-2017,50
3150768,15-05-2017,50
3150768,17-05-2017,50
3150768,18-05-2017,50
3150768,21-05-2017,50
3150768,22-05-2017,50
3150768,23-05-2017,100
3150768,24-05-2017,100
3150768,26-05-2017,50
3150768,28-05-2017,100
3150768,04-06-2017,50
3150768,11-06-2017,21
3150768,18-06-2017,39
3150768,21-06-2017,100
3150768,23-06-2017,100
3150768,24-06-2017,50
3150768,25-06-2017,50
3150768,29-06-2017,49
3150768,02-07-2017,50
3150768,03-07-2017,50
3150768,05-07-2017,50
3150768,06-07-2017,50
3150768,15-07-2017,50
3150768,16-07-2017,50
3150768,19-07-2017,100
3150768,20-07-2017,100
3150768,21-07-2017,100
3150768,22-07-2017,100
3150768,21-08-2017,100
3150768,20-09-2017,50
3150800,20-12-2016,44.54
3150840,07-10-2016,540
3150840,08-10-2016,40
3150840,09-10-2016,50
3150840,14-04-2017,470
3150971,01-03-2017,17.82
3151034,09-11-2016,20
3151034,10-11-2016,20
3151034,11-11-2016,20
3151034,12-11-2016,24
3151034,17-11-2016,20
3151034,19-11-2016,42
3151034,28-11-2016,22
3151034,29-11-2016,68
3151034,02-01-2017,20
3151063,28-03-2017,20
3151223,18-01-2017,34.11
3151275,06-10-2016,119.37
3151275,18-10-2016,334.24
3151299,11-10-2016,150
3151323,23-11-2016,57.9
3151323,24-11-2016,476.58
3151323,25-11-2016,267.24
3151323,26-11-2016,89.08
3151323,29-11-2016,26.72
3151323,01-12-2016,106.9
3151323,02-12-2016,440.95
3151323,03-12-2016,80.17
3151323,04-12-2016,512.22
3151323,05-12-2016,244.97
3151323,07-12-2016,133.62
3151323,08-12-2016,2271.57
3151323,14-12-2016,204.89
3151323,16-12-2016,142.53
3151323,18-12-2016,334.05
3151323,20-12-2016,837.36
3151323,21-12-2016,369.69
3151323,22-12-2016,672.6
3151323,23-12-2016,249.95
3151323,24-12-2016,272.68
3151323,29-12-2016,109.07
3151323,30-12-2016,727.13
3151323,31-12-2016,727.13
3151323,03-01-2017,749.86
3151323,04-01-2017,227.23
3151323,05-01-2017,545.35
3151323,06-01-2017,181.78
3151323,07-01-2017,181.78
3151323,08-01-2017,181.78
3151323,10-01-2017,636.24
3151323,12-01-2017,168.15
3151323,16-01-2017,908.92
3151323,20-01-2017,1524.59
3151323,21-01-2017,375.56
3151323,02-04-2017,65.78
3151323,03-04-2017,263.1
3151323,18-05-2017,160.84
3151323,19-05-2017,268.06
3151323,24-06-2017,75.02
3151323,25-06-2017,46.89
3151323,26-06-2017,84.4
3151323,27-06-2017,46.89
3151323,05-07-2017,70.33
3151342,11-11-2016,20
3151342,12-11-2016,20
3151342,21-11-2016,20
3151356,18-12-2016,20
3151356,19-12-2016,40
3151373,26-03-2017,42.63
3151373,25-04-2017,51.49
3151373,26-04-2017,51.49
3151373,29-04-2017,51.49
3151392,26-12-2016,150
3151392,27-12-2016,20
3151652,10-03-2017,59.69
3151652,20-03-2017,59.69
3151652,26-03-2017,42.63
3151652,05-04-2017,42.63
3151700,06-01-2017,20
3151703,18-10-2016,62.24
3152089,05-11-2016,20
3152251,10-11-2016,80
3152251,05-01-2017,50
3152257,01-12-2016,17.05
3152322,10-04-2017,22.27
3152326,05-01-2017,179.06
3152373,22-02-2017,196.11
3152445,23-10-2016,100
3152534,06-04-2017,93.79
3152534,07-04-2017,187.58
3152534,08-04-2017,140.69
3152534,09-04-2017,187.58
3152534,12-04-2017,46.9
3152534,18-04-2017,398.61
3152534,02-06-2017,72.26
3152534,03-06-2017,72.26
3152534,05-06-2017,168.61
3152534,07-06-2017,240.87
3152534,22-07-2017,92.55
3152534,24-07-2017,115.69
3152534,12-08-2017,90.09
3152534,24-08-2017,157.65
3152785,18-03-2017,11.68
3152785,21-03-2017,17.52
3152785,23-04-2017,18.05
3152943,21-10-2016,17.05
3152943,02-01-2017,17.09
3152943,13-03-2017,16.89
3153008,08-02-2017,29.19
3153008,16-02-2017,11.68
3153008,17-02-2017,11.68
3153008,22-02-2017,11.68
3153008,07-03-2017,44.96
3153008,08-03-2017,90.27
3153008,30-04-2017,12.4
3153025,05-10-2016,610
3153025,29-10-2016,255
3153025,13-11-2016,90
3153025,17-11-2016,260
3153064,16-12-2016,255.8
3153064,04-06-2017,87.33
3153099,30-10-2016,17.05
3153103,18-10-2016,59.69
3153103,16-11-2016,21.45
3153103,19-11-2016,21.45
3153103,13-01-2017,25.52
3153103,17-03-2017,26.2
3153103,19-05-2017,44.79
3153103,04-06-2017,44.79
3153103,20-07-2017,57.35
3153200,29-10-2016,168.43
3153200,19-12-2016,57.95
3153200,07-01-2017,115.77
3153200,09-01-2017,57.88
3153200,18-06-2017,56.89
3153201,09-10-2016,20
3153214,16-03-2017,17.05
3153214,27-03-2017,17.05
3153245,27-09-2016,11.68
3153269,04-04-2017,267.24
3153332,31-01-2017,89.08
3153377,14-01-2017,170.53
3153377,19-01-2017,63.95
3153417,22-03-2017,60
3153417,01-04-2017,20
3153493,07-03-2017,100
3153524,29-01-2017,11.68
3153538,29-12-2016,100
3153585,09-02-2017,17.05
3153600,17-10-2016,85.27
3153605,30-03-2017,222.7
3153605,22-04-2017,44.54
3153605,23-04-2017,44.54
3153605,24-04-2017,44.54
3153605,27-05-2017,44.71
3153605,29-05-2017,44.71
3153605,01-06-2017,22.35
3153605,04-06-2017,89.42
3153605,29-06-2017,35.52
3153605,20-07-2017,88.81
3153605,11-09-2017,71.48
3153643,27-01-2017,25.58
3153656,25-12-2016,35.63
3153656,26-12-2016,35.63
3153656,28-12-2016,26.72
3153656,03-01-2017,35.63
3153656,10-01-2017,26.72
3153758,30-11-2016,11.68
3153772,31-12-2016,40
3153772,18-04-2017,40
3153772,24-04-2017,20
3153772,02-05-2017,20
3153772,15-05-2017,40
3153772,23-06-2017,20
3153772,07-07-2017,20
3153772,10-07-2017,20
3153772,03-08-2017,20
3153772,14-08-2017,20
3153772,06-09-2017,20
3153772,22-09-2017,60
3153772,23-09-2017,20
3153846,09-11-2016,17.52
3153846,10-11-2016,29.19
3153846,12-11-2016,11.68
3153846,17-11-2016,11.68
3153846,15-12-2016,12.04
3153846,19-12-2016,17.45
3153846,04-01-2017,12.4
3153846,05-01-2017,74.4
3153846,06-01-2017,12.4
3153846,11-01-2017,12.4
3153846,23-02-2017,12.18
3153846,03-03-2017,12.18
3153855,10-11-2016,44.54
3153912,05-11-2016,21.32
3153912,02-12-2016,21.32
3153912,03-12-2016,21.45
3153912,06-12-2016,17.16
3153912,07-12-2016,17.16
3153912,03-06-2017,17.91
3153912,07-06-2017,22.39
3153912,09-06-2017,22.39
3153912,16-06-2017,17.91
3153912,25-06-2017,35.83
3153912,03-09-2017,21.92
3154017,18-03-2017,40
3154017,16-04-2017,20
3154017,18-04-2017,20
3154017,16-05-2017,20
3154017,17-05-2017,20
3154017,14-06-2017,20
3154017,15-06-2017,20
3154017,13-07-2017,20
3154017,14-07-2017,20
3154017,17-08-2017,20
3154022,12-11-2016,17.05
3154065,03-12-2016,17.82
3154103,15-12-2016,100
3154114,15-11-2016,350
3154114,18-11-2016,20
3154114,19-11-2016,60
3154114,02-01-2017,50
3154114,07-01-2017,20
3154144,08-10-2016,100
3154152,02-02-2017,20
3154183,17-12-2016,80
3154183,26-12-2016,100
3154186,23-11-2016,37.52
3154186,17-12-2016,23.45
3154187,24-02-2017,127.9
3154219,12-11-2016,34.11
3154219,13-11-2016,68.21
3154224,04-01-2017,20
3154224,07-01-2017,20
3154224,14-01-2017,20
3154224,26-01-2017,20
3154224,28-01-2017,20
3154224,23-02-2017,20
3154241,13-03-2017,150
3154246,05-03-2017,17.05
3154246,17-03-2017,17.05
3154246,25-04-2017,17.16
3154246,01-05-2017,34.17
3154246,02-05-2017,55.53
3154246,08-05-2017,34.17
3154246,17-05-2017,17.09
3154246,31-05-2017,17.01
3154246,01-06-2017,51.03
3154246,05-06-2017,17.01
3154246,11-06-2017,34.02
